-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 11:26:53
-------------------------------------------------------------
2025-12-10 11:27:55 | temperature | 25
2025-12-10 11:28:29 | humidity   | 55
-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 14:35:56
-------------------------------------------------------------
2025-12-10 14:49:43 | humidity   | 72.00
2025-12-10 14:49:46 | temperature | 21.30
2025-12-10 14:49:46 | humidity   | 73.00
2025-12-10 14:49:49 | temperature | 21.60
2025-12-10 14:49:49 | humidity   | 72.00
2025-12-10 14:49:52 | temperature | 21.90
2025-12-10 14:49:52 | humidity   | 72.00
2025-12-10 14:49:55 | temperature | 21.00
2025-12-10 14:49:55 | humidity   | 72.00
2025-12-10 14:49:58 | temperature | 21.30
2025-12-10 14:49:58 | humidity   | 72.00
2025-12-10 14:50:01 | temperature | 21.70
2025-12-10 14:50:01 | humidity   | 72.00
2025-12-10 14:50:04 | temperature | 21.40
2025-12-10 14:50:04 | humidity   | 72.00
2025-12-10 14:50:07 | temperature | 21.50
2025-12-10 14:50:07 | humidity   | 72.00
2025-12-10 14:50:10 | temperature | 21.70
2025-12-10 14:50:10 | humidity   | 72.00
2025-12-10 14:50:13 | temperature | 21.20
2025-12-10 14:50:13 | humidity   | 72.00
2025-12-10 14:50:16 | temperature | 21.20
2025-12-10 14:50:16 | humidity   | 72.00
2025-12-10 14:50:19 | temperature | 21.40
2025-12-10 14:50:19 | humidity   | 72.00
2025-12-10 14:50:22 | temperature | 21.20
2025-12-10 14:50:22 | humidity   | 72.00
2025-12-10 14:50:25 | temperature | 21.20
2025-12-10 14:50:25 | humidity   | 72.00
2025-12-10 14:50:28 | temperature | 21.90
2025-12-10 14:50:28 | humidity   | 72.00
2025-12-10 14:50:31 | temperature | 21.90
2025-12-10 14:50:31 | humidity   | 72.00
2025-12-10 14:50:34 | temperature | 21.90
2025-12-10 14:50:34 | humidity   | 72.00
2025-12-10 14:50:37 | temperature | 21.60
2025-12-10 14:50:37 | humidity   | 72.00
2025-12-10 14:50:40 | temperature | 21.90
2025-12-10 14:50:40 | humidity   | 73.00
2025-12-10 14:50:43 | temperature | 21.30
2025-12-10 14:50:43 | humidity   | 73.00
